Text,Label,Processed_Text,Tokenized
faq_security_awareness_7,What is the definition of pseudonymization?,faqsecurityawareness7,[528]
faq_security_awareness_7,Can you explain to me what pseudonymization is?,faqsecurityawareness7,[528]
faq_security_awareness_7,Please define pseudonymization regarding data privacy?,faqsecurityawareness7,[528]
faq_security_awareness_7,I don't know what pseudonymization means.,faqsecurityawareness7,[528]
faq_security_awareness_7,Tell me about pseudonymization.,faqsecurityawareness7,[528]
faq_security_awareness_7,Tell me more details about pseudonymization.,faqsecurityawareness7,[528]
faq_security_awareness_7,Who can tell me the meaning of pseudonymization?,faqsecurityawareness7,[528]
faq_security_awareness_7,Can you define pseudonymization?,faqsecurityawareness7,[528]
faq_security_awareness_7,What is pseudonymization?,faqsecurityawareness7,[528]
faq_security_awareness_7,What exactly is pseudonymization?,faqsecurityawareness7,[528]
faq_security_awareness_7,Tell me what pseudonymization means?,faqsecurityawareness7,[528]
faq_security_awareness_7,Do you know what pseudonymization is?,faqsecurityawareness7,[528]
faq_security_awareness_7,"Talk to me like I'm a baby, what is pseudonymization?",faqsecurityawareness7,[528]
faq_security_awareness_7,Can you explain what pseudonymization is?,faqsecurityawareness7,[528]
faq_security_awareness_7,Define pseudonymization in simpler terms.,faqsecurityawareness7,[528]
faq_security_awareness_7,Where do I find info on pseudonymization?,faqsecurityawareness7,[528]
faq_security_awareness_7,Can you define pseudonymization?,faqsecurityawareness7,[528]
faq_security_awareness_7,Give me the breakdown on pseudonymization.,faqsecurityawareness7,[528]
faq_security_awareness_7,I'm unfamiliar with what pseudonymization means.,faqsecurityawareness7,[528]
faq_security_awareness_8,What is meant by the term 'risk appetite?',faqsecurityawareness8,[652]
faq_security_awareness_8,Could you tell me what risk appetite is?,faqsecurityawareness8,[652]
faq_security_awareness_8,Explain risk appetite.,faqsecurityawareness8,[652]
faq_security_awareness_8,What is the definition of risk appetite?,faqsecurityawareness8,[652]
faq_security_awareness_8,Can you define risk appetite for me?,faqsecurityawareness8,[652]
faq_security_awareness_8,Give me the rundown on risk appetite.,faqsecurityawareness8,[652]
faq_security_awareness_8,I'd like to know what risk appetite is.,faqsecurityawareness8,[652]
faq_security_awareness_8,"I've never heard that term before, what is risk appetite?",faqsecurityawareness8,[652]
faq_security_awareness_8,I need to know what risk appetite is.,faqsecurityawareness8,[652]
faq_security_awareness_8,What does risk appetite mean?,faqsecurityawareness8,[652]
faq_security_awareness_8,Can you explain to me what risk appetite is?,faqsecurityawareness8,[652]
faq_security_awareness_8,Can you tell me what risk appetite is?,faqsecurityawareness8,[652]
faq_security_awareness_8,Tell me more about risk appetite.,faqsecurityawareness8,[652]
faq_security_awareness_8,Would you mind defining risk appetite for me please?,faqsecurityawareness8,[652]
faq_security_awareness_8,"Need some help, what is risk appetite?",faqsecurityawareness8,[652]
faq_security_awareness_8,What is risk appetite?,faqsecurityawareness8,[652]
faq_security_awareness_86,Who can tell me what a security impact assessment is about?,faqsecurityawareness86,[529]
faq_security_awareness_86,Could you let me know what security impact assessment is and who the contact person is?,faqsecurityawareness86,[529]
faq_security_awareness_86,What is a security impact assessment and who should I contact?,faqsecurityawareness86,[529]
faq_security_awareness_86,Who do I ask about the security impact assessment?,faqsecurityawareness86,[529]
faq_security_awareness_86,Could you give me a rundown on what SIA is as well as who to contact?,faqsecurityawareness86,[529]
faq_security_awareness_86,Do I need to contact someone specific to find out about a security impact assessment?,faqsecurityawareness86,[529]
faq_security_awareness_86,Can you tell me about the security impact assessment and the contact for it?,faqsecurityawareness86,[529]
faq_security_awareness_86,Can you explain to me what security impact assessment is and who I need to contact?,faqsecurityawareness86,[529]
faq_security_awareness_86,Who do I contact to find out about a security impact assessment and what it means?,faqsecurityawareness86,[529]
faq_security_awareness_86,Is there a contact I can speak with regarding the security impact assessment?,faqsecurityawareness86,[529]
faq_security_awareness_86,Who do I contact for a security impact assessment?,faqsecurityawareness86,[529]
faq_security_awareness_86,Who should I get in contact with for a security impact assessment?,faqsecurityawareness86,[529]
faq_security_awareness_86,What is a Security Impact Assessment (SIA)?,faqsecurityawareness86,[529]
faq_security_awareness_86,Who should I speak to about this notification for a security impact assessment that I received?,faqsecurityawareness86,[529]
faq_security_awareness_86,"Who do I contact about security impact assessment, and how is it defined?",faqsecurityawareness86,[529]
faq_security_awareness_86,What is a SIA for?,faqsecurityawareness86,[529]
faq_security_awareness_86,Who oversees the security impact assessments and can I speak with them directly?,faqsecurityawareness86,[529]
faq_security_awareness_86,What is the security impact assessment and who is in charge of it?,faqsecurityawareness86,[529]
faq_security_awareness_86,Can you explain what a Security Impact Assessment is?,faqsecurityawareness86,[529]
faq_security_awareness_86,"What is a security impact assessment, and who can tell me more about it?",faqsecurityawareness86,[529]
faq_security_awareness_91,What is the information security risk?,faqsecurityawareness91,[530]
faq_security_awareness_91,What is an information security risk?,faqsecurityawareness91,[530]
faq_security_awareness_91,Give me the definition of information security risk?,faqsecurityawareness91,[530]
faq_security_awareness_91,"Can you define ""information security risk"" for me?",faqsecurityawareness91,[530]
faq_security_awareness_91,What do you mean by an information security risk?,faqsecurityawareness91,[530]
faq_security_awareness_91,What risks are there in information security?,faqsecurityawareness91,[530]
faq_security_awareness_91,Define an information security risk for me.,faqsecurityawareness91,[530]
faq_security_awareness_91,I want to know about information security risk.,faqsecurityawareness91,[530]
faq_security_awareness_91,Can you explain what an information security risk is?,faqsecurityawareness91,[530]
faq_security_awareness_91,Can I get a breakdown of what an information security risk is?,faqsecurityawareness91,[530]
faq_security_awareness_91,Can you tell me more about information security risks?,faqsecurityawareness91,[530]
faq_security_awareness_91,What does an information security risk mean?,faqsecurityawareness91,[530]
faq_security_awareness_91,Can you tell me what an information security risk is?,faqsecurityawareness91,[530]
faq_security_awareness_91,I'd like to know what counts as an information security risk.,faqsecurityawareness91,[530]
faq_security_awareness_91,Can you tell me more about an information security risk?,faqsecurityawareness91,[530]
faq_security_awareness_91,Can you tell me what an information security risk is?,faqsecurityawareness91,[530]
faq_security_awareness_91,What is an information security risk?,faqsecurityawareness91,[530]
faq_security_awareness_91,How do I find out the security risk information?,faqsecurityawareness91,[530]
faq_security_awareness_91,What information is a security risk?,faqsecurityawareness91,[530]
faq_security_awareness_91,Tell me more about risks in information security.,faqsecurityawareness91,[530]
faq_security_awareness_96,Please tell me what availability means,faqsecurityawareness96,[601]
faq_security_awareness_96,what is availability?,faqsecurityawareness96,[601]
faq_security_awareness_96,Is there a specific location where users can view data?,faqsecurityawareness96,[601]
faq_security_awareness_96,Explain availability to me.,faqsecurityawareness96,[601]
faq_security_awareness_96,Can you explain what availability is?,faqsecurityawareness96,[601]
faq_security_awareness_96,What does availability mean?,faqsecurityawareness96,[601]
faq_security_awareness_96,Is this information accessible by authorized users?,faqsecurityawareness96,[601]
faq_security_awareness_96,What can I know about availability,faqsecurityawareness96,[601]
faq_security_awareness_96,What do you mean by availability?,faqsecurityawareness96,[601]
faq_security_awareness_96,Define availability.,faqsecurityawareness96,[601]
faq_security_awareness_96,How is availability defined?,faqsecurityawareness96,[601]
faq_security_awareness_96,I'm trying to find info on what availability is.,faqsecurityawareness96,[601]
faq_security_awareness_96,Tell me how availability works?,faqsecurityawareness96,[601]
faq_security_awareness_96,I want to know what availability is?,faqsecurityawareness96,[601]
faq_security_awareness_96,Where can I find any openings?,faqsecurityawareness96,[601]
faq_security_awareness_96,can you tell me what is availability?,faqsecurityawareness96,[601]
faq_security_awareness_96,Can you provide information on availability?,faqsecurityawareness96,[601]
faq_security_awareness_96,What is availability exactly?,faqsecurityawareness96,[601]
faq_securitylegal_nda_126,Is an NDA required?,faqsecuritylegalnda126,[630]
faq_securitylegal_nda_126,do i need a nda,faqsecuritylegalnda126,[630]
faq_securitylegal_nda_126,Do we require an NDA?,faqsecuritylegalnda126,[630]
faq_securitylegal_nda_126,Do you think I'll need an NDA for this?,faqsecuritylegalnda126,[630]
faq_securitylegal_nda_126,How do I figure out if I need an NDA?,faqsecuritylegalnda126,[630]
faq_securitylegal_nda_126,Please tell me if I will require an NDA.,faqsecuritylegalnda126,[630]
faq_securitylegal_nda_126,Should I expect to need an NDA?,faqsecuritylegalnda126,[630]
faq_securitylegal_nda_126,Are NDAs necessary?,faqsecuritylegalnda126,[630]
faq_securitylegal_nda_126,When do i need an NDA,faqsecuritylegalnda126,[630]
faq_securitylegal_nda_126,How do I know if I need an NDA or not?,faqsecuritylegalnda126,[630]
faq_securitylegal_nda_126,Will I require an nda?,faqsecuritylegalnda126,[630]
faq_securitylegal_nda_126,Do I need an NDA?,faqsecuritylegalnda126,[630]
faq_securitylegal_nda_126,Do I really need an NDA?,faqsecuritylegalnda126,[630]
faq_securitylegal_nda_126,Is an nda necessary?,faqsecuritylegalnda126,[630]
faq_securitylegal_nda_126,Do I have to sign an nda?,faqsecuritylegalnda126,[630]
faq_securitylegal_nda_126,Will I need an NDA?,faqsecuritylegalnda126,[630]
faq_securitylegal_nda_126,Can you tell me if I'll need an NDA?,faqsecuritylegalnda126,[630]
faq_securitylegal_nda_65,"When the counter party wishes to revise the nda, what do I do?",faqsecuritylegalnda65,[631]
faq_securitylegal_nda_65,What should I do if the counter party wishes to revise the NDA?,faqsecuritylegalnda65,[631]
faq_securitylegal_nda_65,What should I do if the counterparty wishes to revise the NDA?,faqsecuritylegalnda65,[631]
faq_securitylegal_nda_65,What are my options if the counter party wants to revise the NDA?,faqsecuritylegalnda65,[631]
faq_securitylegal_nda_65,What are the steps I can take if the counter party wishes to revise the NDA?,faqsecuritylegalnda65,[631]
faq_securitylegal_nda_65,What should I do if a counter party wishes to revise the nda?,faqsecuritylegalnda65,[631]
faq_securitylegal_nda_65,What do I do if the counter party wants an NDA revision?,faqsecuritylegalnda65,[631]
faq_securitylegal_nda_65,What happens if the counter party wishes to revise the nda,faqsecuritylegalnda65,[631]
faq_securitylegal_nda_65,How do I handle the counter party wishing to revise the nda,faqsecuritylegalnda65,[631]
faq_securitylegal_nda_65,What steps do I take if the counter party wishes to revise the nda?,faqsecuritylegalnda65,[631]
faq_securitylegal_nda_65,What all can I do if the counter party wants to revise the NDA?,faqsecuritylegalnda65,[631]
faq_securitylegal_nda_65,How should I proceed if the counter party wishes to revise the nda?,faqsecuritylegalnda65,[631]
faq_securitylegal_nda_65,How should I respond if a counter party wishes to revise the nda?,faqsecuritylegalnda65,[631]
faq_securitylegal_nda_65,Can you tell me what do if the counter party wishes to revise the nda?,faqsecuritylegalnda65,[631]
faq_securitylegal_nda_65,"For NDA revisions by a counter party, how do we proceed?",faqsecuritylegalnda65,[631]
faq_securitylegal_nda_65,"If another party wants the NDA revised, what should we do?",faqsecuritylegalnda65,[631]
faq_securitylegal_nda_65,What is the procedure if the counter party wishes to revise the nda?,faqsecuritylegalnda65,[631]
request_admin_access_cloud_pc,I need admin access to my cloud PC.,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,Can you help me request admin access for my cloud PC,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,Admin access to Cloud PC is required.,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,Can I request Administrator Access to my Cloud PC?,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,I need admin access to cloud PCs.,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,How do I get administrator access for my Cloud PC?,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,I want Admin Access for my cloud PC,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,I would like to be able to request administrator access for my Cloud PC,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,I want to request administrator access for my cloud PC.,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,Can I get administrator access for my cloud PC?,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,How do I get administrator access for a cloud PC?,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,Request Admin Access for Cloud PC,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,I would like to request admin access for my cloud computer.,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,Can you please ask for admin access for the Cloud PC?,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,I need administrator access for my cloud server.,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,I need administrator access for my cloud PC.,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,I need admin credentials for my cloud PC.,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,I need admin access to the Cloud PC.,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,How can I access my Cloud PC?,requestadminaccesscloudpc,[531]
request_admin_access_cloud_pc,I would like to have admin access to my cloud server.,requestadminaccesscloudpc,[531]
user_access_management,I need to create a user in SAP ME.,useraccessmanagement,[685]
user_access_management,I need access to SAP ME.,useraccessmanagement,[685]
user_access_management,I need to create a user account in SAP MII.,useraccessmanagement,[685]
user_access_management,I need to create multiple user accounts in SAP MII.,useraccessmanagement,[685]
user_access_management,I need to access the Europe: Security Request Catalog in ServiceNow.,useraccessmanagement,[685]
user_access_management,I need to update a user account in SAP MII.,useraccessmanagement,[685]
user_access_management,I need to raise a service request for creating an account in SAP ME.,useraccessmanagement,[685]
user_access_management,I need to raise a Europe Security Request.,useraccessmanagement,[685]
user_access_management,I want to raise a request for the Europe: Security Request Catalog in ServiceNow.,useraccessmanagement,[685]
user_access_management,I need to create an SAP ME account.,useraccessmanagement,[685]
user_access_management,I need to create multiple user accounts in SAP ME.,useraccessmanagement,[685]
user_access_management,update multiple user accounts in SAP MII,useraccessmanagement,[685]
user_access_management,I need to update a user account in SAP ME.,useraccessmanagement,[685]
user_access_management,update multiple user accounts in SAP ME,useraccessmanagement,[685]
faq_itsm_141,How do I email an invoice to someone who isn't currently listed on our customer email list?,faqitsm141,[632]
faq_itsm_141,What is the protocol for sending invoices through email to non-customers' e-mail addresses?,faqitsm141,[632]
faq_itsm_141,How do I send invoices in emails to non-customer accounts?,faqitsm141,[632]
faq_itsm_141,How do I send an invoice email to a non-customer?,faqitsm141,[632]
faq_itsm_141,Is there any way I can send invoices in an email to non-customer addresses?,faqitsm141,[632]
faq_itsm_141,"I want to send invoices through email to a non-customer's e-mail address, but I need help with it.",faqitsm141,[632]
faq_itsm_141,I want to send some invoices through email to a non-customers' e-mail addresses is that possible?,faqitsm141,[632]
faq_itsm_141,Is there a way to send invoices through email to non-customers' e-mail addresses?,faqitsm141,[632]
faq_itsm_141,How do I send invoices to non-customer email accounts?,faqitsm141,[632]
faq_itsm_141,How could I send invoice to non-customers' e-mail addresses through email?,faqitsm141,[632]
faq_itsm_141,Is there a way to email invoices to non customers email addresses?,faqitsm141,[632]
faq_itsm_141,how to active partner function ZB for sending invoice in pdf to non-customer email address.,faqitsm141,[632]
faq_itsm_141,"If I want to put out invoices via email to non-customers' e-mail addresses, what do I need to know?",faqitsm141,[632]
faq_itsm_141,Where do I go to send some non-customer email accounts an invoice?,faqitsm141,[632]
faq_itsm_141,I want to send someone who isn't currently a customer an invoice by email.,faqitsm141,[632]
faq_itsm_141,How do I send an invoice to a non-customer?,faqitsm141,[632]
faq_itsm_141,Can I send non-customer email accounts invoices?,faqitsm141,[632]
faq_itsm_159,Can you tell me how to maintain output condition record for a PO?,faqitsm159,[229]
faq_itsm_159,How can I maintain output condition record for purchase order?,faqitsm159,[229]
faq_itsm_159,How do I keep the same output conditions for POs?,faqitsm159,[229]
faq_itsm_159,"I'm working on a PO, how do I maintain an output condition record?",faqitsm159,[229]
faq_itsm_159,Where do I set the output condition record for a PO?,faqitsm159,[229]
faq_itsm_159,I'd greatly appreciate it if you could provide some guidance with respect to setting up a PO record with an output condition.,faqitsm159,[229]
faq_itsm_159,Please help me with maintaining output condition record for a PO I'm working on.,faqitsm159,[229]
faq_itsm_159,Would you be able to walk me through the process of establishing an output condition record for a particular PO please?,faqitsm159,[229]
faq_itsm_159,What's the way to maintain output condition record for a purchase order?,faqitsm159,[229]
faq_itsm_159,How can I go about maintaining an output condition record for a specific PO?,faqitsm159,[229]
faq_itsm_159,How do I maintain output condition record for a purchase order?,faqitsm159,[229]
faq_itsm_159,I want to keep the output condition record for a PO the same.,faqitsm159,[229]
faq_itsm_159,How do I maintain the output condition record for a purchased order?,faqitsm159,[229]
faq_itsm_159,Tell me how I can get a maintain output condition record for an order?,faqitsm159,[229]
faq_itsm_159,Is it possible to maintain output condition record for purchase order?,faqitsm159,[229]
faq_itsm_159,How do I maintain the output condition record?,faqitsm159,[229]
faq_itsm_159,what is the way to be able to maintain output condition record for a purchase that was ordered?,faqitsm159,[229]
faq_itsm_166,I've got an EAN number and I need to report a Material number from it.,faqitsm166,[145]
faq_itsm_166,How do I report a Material number from an EAN number?,faqitsm166,[145]
faq_itsm_166,How do I report Material number from a given EAN number?,faqitsm166,[145]
faq_itsm_166,What are the steps for reporting a Material number from an EAN number?,faqitsm166,[145]
faq_itsm_166,I am not sure how to report Material number from any given EAN number,faqitsm166,[145]
faq_itsm_166,Can I report a Material number from an EAN number?,faqitsm166,[145]
faq_itsm_166,Please show me how to report Material number from a given EAN number.,faqitsm166,[145]
faq_itsm_166,Who can help me report a Material number from an EAN?,faqitsm166,[145]
faq_itsm_166,can you help me with reporting a Material number from any given EAN number,faqitsm166,[145]
faq_itsm_166,I need a hand reporting a Material number from an EAN number.,faqitsm166,[145]
faq_itsm_166,How can I go about reporting the Material # from an EAN #?,faqitsm166,[145]
faq_itsm_166,What's the best way to report Material number from an EAN number?,faqitsm166,[145]
faq_itsm_166,How do I report a Material number from an existing EAN number?,faqitsm166,[145]
faq_itsm_166,How do I report a Material number from any given EAN number?,faqitsm166,[145]
faq_itsm_166,Would you be able to walk me through the process of extracting the Material num from an entity's EAN num please?,faqitsm166,[145]
faq_itsm_166,What are the steps to report a Material number from any given EAN number?,faqitsm166,[145]
faq_itsm_166,Can you provide me with the protocol for retrieving the material number for an entity using its EAN number please?,faqitsm166,[145]
faq_itsm_166,Should I report a Material number from an EAN number?,faqitsm166,[145]
faq_itsm_195,Need some help getting an error fixed when I ShuttleForCustomer?,faqitsm195,[179]
faq_itsm_195,Trying to reach ShuttleForCustomer but its giving an error any way to fix it?,faqitsm195,[179]
faq_itsm_195,ShuttleForCustomer is giving me an error and I need to fix it,faqitsm195,[179]
faq_itsm_195,How do I solve the error that says reaching ShuttleForCustomer.,faqitsm195,[179]
faq_itsm_195,Can you tell me how I can fix an error given too me when I try to reach ShuttleForCustomer?,faqitsm195,[179]
faq_itsm_195,How do I fix the error reaching ShuttleForCustomer?,faqitsm195,[179]
faq_itsm_195,I'm getting an error that says reaching ShuttleForCustomer.,faqitsm195,[179]
faq_itsm_195,I'm receiving an error trying to reach ShuttleForCustomer.,faqitsm195,[179]
faq_itsm_195,"ShuttleForCustomer is giving me an error, how do I correct this?",faqitsm195,[179]
faq_itsm_195,What are the steps to solve an error reaching ShuttleForCustomer?,faqitsm195,[179]
faq_itsm_195,What do I need to do to solve an error reaching ShuttleForCustomer?,faqitsm195,[179]
faq_itsm_195,How can I bypass the error in ShuttleForCustomer?,faqitsm195,[179]
faq_itsm_195,I want to solve an error reaching ShuttleForCustomer,faqitsm195,[179]
faq_itsm_195,How do I fix an error for ShuttleForCustomer?,faqitsm195,[179]
faq_itsm_195,I see an error that says reaching ShuttleForCustomer.,faqitsm195,[179]
faq_itsm_195,How do I fix the ShuttleForCustomer error?,faqitsm195,[179]
faq_itsm_27,Can you dance?,faqitsm27,[633]
faq_itsm_27,Do you think you'll be able to dance?,faqitsm27,[633]
faq_itsm_27,Are you able to dance?,faqitsm27,[633]
faq_itsm_27,Can you cut a rug?,faqitsm27,[633]
faq_itsm_27,Are you willing to dance?,faqitsm27,[633]
faq_itsm_27,Can you get down?,faqitsm27,[633]
faq_itsm_27,Can you let me know if you can dance?,faqitsm27,[633]
faq_itsm_27,Do know how to dance?,faqitsm27,[633]
faq_itsm_27,Are we able to dance?,faqitsm27,[633]
faq_itsm_27,Can you dance at the party?,faqitsm27,[633]
faq_itsm_27,will you be able to dance?,faqitsm27,[633]
faq_itsm_27,Dance can you do it?,faqitsm27,[633]
faq_itsm_27,Is dancing possible?,faqitsm27,[633]
faq_itsm_27,So can you tell me how I might be able to dance?,faqitsm27,[633]
faq_itsm_27,Can you get up and dance?,faqitsm27,[633]
faq_itsm_27,Is dancing okay?,faqitsm27,[633]
faq_itsm_27,Can you dance for me?,faqitsm27,[633]
faq_itsm_277,What do I do if I'm getting an error when I try logging in to Microsoft Power Automate with my email?,faqitsm277,[564]
faq_itsm_277,"When I try to enter Microsoft Power Automate service, my credentials don't work.",faqitsm277,[564]
faq_itsm_277,I'm unable to log in to the Microsoft Power Automate service with email ID,faqitsm277,[564]
faq_itsm_277,My email ID is not working when I try to login to Microsoft Power Automate service.,faqitsm277,[564]
faq_itsm_277,I can't get into Microsoft Power Automate with my email,faqitsm277,[564]
faq_itsm_277,Troubleshooting login with email ID for Microsoft Power Automate service,faqitsm277,[564]
faq_itsm_277,How do I get my credentials to work when I enter Microsoft Power Automate service?,faqitsm277,[564]
faq_itsm_277,Microsoft Power Automate service is not accepting my information.,faqitsm277,[564]
faq_itsm_277,Can you help me get my credentials to work when I try to enter Microsoft Power Automate service?,faqitsm277,[564]
faq_itsm_277,Cannot login to Microsoft Power Automate service with email ID,faqitsm277,[564]
faq_itsm_277,Why won't my email id get me into Microsoft Power Automate,faqitsm277,[564]
faq_itsm_277,Having problems with Microsoft Power Automate service taking my credentials.,faqitsm277,[564]
faq_itsm_277,For some reason Microsoft Power Automate service is not working with my credentials.,faqitsm277,[564]
faq_itsm_277,For some reason I can't log in to Microsoft Power Automate service with my email ID?,faqitsm277,[564]
faq_itsm_277,My email ID won't log me into Microsoft Power Automate.,faqitsm277,[564]
faq_itsm_277,I can't seem to login to Microsoft Power Automate service with my email ID,faqitsm277,[564]
faq_itsm_277,My password isn't working on Microsoft Power Automate Service?,faqitsm277,[564]
faq_itsm_277,My credentials aren't valid when logging into Microsoft Power Automate service.,faqitsm277,[564]
faq_itsm_277,I can't log into Microsoft Power Automate service?,faqitsm277,[564]
faq_itsm_33,Can you tell me how to go about favoriting a specific Yammer community please?,faqitsm33,[602]
faq_itsm_33,Would you happen to know how to go about designating a Yammer community as a favorite?,faqitsm33,[602]
faq_itsm_33,Can you show me how to favorite Yammer community?,faqitsm33,[602]
faq_itsm_33,I want to add a Yammer community as a favorite,faqitsm33,[602]
faq_itsm_33,Can I have favorite Yammer communities,faqitsm33,[602]
faq_itsm_33,Can I star my best Yammer community,faqitsm33,[602]
faq_itsm_33,How do I add a Yammer community as my favorite?,faqitsm33,[602]
faq_itsm_33,Give me some advice on how to favorite the Yammer community?,faqitsm33,[602]
faq_itsm_33,How can I add a community on Yammer to my favorites list?,faqitsm33,[602]
faq_itsm_33,Can I get a Yammer community added as my favorite?,faqitsm33,[602]
faq_itsm_33,What are the steps to favorite Yammer community?,faqitsm33,[602]
faq_itsm_33,Can I favorite Yammer community?,faqitsm33,[602]
faq_itsm_33,How would I have a Yammer community set up as my favorite?,faqitsm33,[602]
faq_itsm_33,Can you show me how to save a Yammer community as a favorite?,faqitsm33,[602]
faq_itsm_33,Can I follow a Yammer community,faqitsm33,[602]
faq_itsm_33,Is it possible to favorite Yammer community?,faqitsm33,[602]
faq_itsm_33,How do I favorite a particular Yammer community?,faqitsm33,[602]
faq_itsm_33,I'm trying to favorite Yammer community and need help.,faqitsm33,[602]
faq_itsm_36,How do I send Yammer community invites?,faqitsm36,[634]
faq_itsm_36,I want to invite my friend Dan to get on my Yammer group.,faqitsm36,[634]
faq_itsm_36,Is there a way to add someone to Yammer?,faqitsm36,[634]
faq_itsm_36,How do I invite someone to a Yammer community?,faqitsm36,[634]
faq_itsm_36,What's the process for sending invites to my Yammer?,faqitsm36,[634]
faq_itsm_36,How can I send an invite to someone to Yammer?,faqitsm36,[634]
faq_itsm_36,I'd like to know how to invite somebody to Yammer community.,faqitsm36,[634]
faq_itsm_36,Can I send an invite to Yammer?,faqitsm36,[634]
faq_itsm_36,Where do I invite someone to a Yammer community?,faqitsm36,[634]
faq_itsm_36,How do I invite someone to this yammer community I belong to?,faqitsm36,[634]
faq_itsm_36,Can you provide me with details on how to invite a colleague to a Yammer Community?,faqitsm36,[634]
faq_itsm_36,I would like to invite someone to Yammer.,faqitsm36,[634]
faq_itsm_36,"I want someone to join Yammer, so how do I send them an invite?",faqitsm36,[634]
faq_itsm_36,What's needed to invite somebody to Yammer community?,faqitsm36,[634]
faq_itsm_36,"If someone would like to join a Yammer community, how do I invite them?",faqitsm36,[634]
faq_itsm_36,Can I send an invite to someone to join Yammer?,faqitsm36,[634]
faq_itsm_36,How do I send invites to a Yammer community?,faqitsm36,[634]
faq_sap_RoleChange,What is the process for requesting role change,faqsaprolechange,[603]
faq_sap_RoleChange,How to apply for role change,faqsaprolechange,[603]
faq_sap_RoleChange,need to request for sap role change,faqsaprolechange,[603]
faq_sap_RoleChange,SAP role change request,faqsaprolechange,[603]
faq_sap_RoleChange,how is a request done for role changing in sap,faqsaprolechange,[603]
faq_sap_RoleChange,requesting to change sap role,faqsaprolechange,[603]
faq_sap_RoleChange,How do I change the SAP role?,faqsaprolechange,[603]
faq_sap_RoleChange,how do I change my role in SAP?,faqsaprolechange,[603]
faq_sap_RoleChange,Need role swapping in sap,faqsaprolechange,[603]
faq_sap_RoleChange,sap role change,faqsaprolechange,[603]
faq_sap_RoleChange,update SAP roles,faqsaprolechange,[603]
faq_sap_RoleChange,How to raise Role change request,faqsaprolechange,[603]
faq_sap_RoleChange,I want to change my old role.,faqsaprolechange,[603]
faq_sap_RoleChange,I want to change my role in SAP,faqsaprolechange,[603]
faq_sap_RoleChange,Where can I request an SAP role change?,faqsaprolechange,[603]
faq_sap_RoleChange,Procedure for role change in SAP,faqsaprolechange,[603]
faq_sap_RoleChange,I want to apply for a different role in SAP,faqsaprolechange,[603]
faq_sap_RoleChange,Can you help me with SAP role change,faqsaprolechange,[603]
faq_security_awareness_109,I'd like to know what personal data is.,faqsecurityawareness109,[635]
faq_security_awareness_109,Tell me what is personal data to you?,faqsecurityawareness109,[635]
faq_security_awareness_109,Explain personal data meaning,faqsecurityawareness109,[635]
faq_security_awareness_109,Could you tell me what personal data is?,faqsecurityawareness109,[635]
faq_security_awareness_109,Tell me what personal data is in this context.,faqsecurityawareness109,[635]
faq_security_awareness_109,How can I see what is personal data?,faqsecurityawareness109,[635]
faq_security_awareness_109,what is personal data?,faqsecurityawareness109,[635]
faq_security_awareness_109,Can you outline what personal data is?,faqsecurityawareness109,[635]
faq_security_awareness_109,What is personal data?,faqsecurityawareness109,[635]
faq_security_awareness_109,What is the definition of personal data?,faqsecurityawareness109,[635]
faq_security_awareness_109,Personal data what exactly is it asking for?,faqsecurityawareness109,[635]
faq_security_awareness_109,What would you consider personal data?,faqsecurityawareness109,[635]
faq_security_awareness_109,What counts as personal data?,faqsecurityawareness109,[635]
faq_security_awareness_109,Personal data why is that needed?,faqsecurityawareness109,[635]
faq_security_awareness_109,Define personal data,faqsecurityawareness109,[635]
faq_security_awareness_109,Why is personal data needed?,faqsecurityawareness109,[635]
faq_security_awareness_109,Can you give me an idea on what personal data is needed?,faqsecurityawareness109,[635]
faq_security_awareness_118,When do you have to do a PIA?,faqsecurityawareness118,[653]
faq_security_awareness_118,When should pia's be done?,faqsecurityawareness118,[653]
faq_security_awareness_118,when do i have to do a pia?,faqsecurityawareness118,[653]
faq_security_awareness_118,When do I need to do a pia?,faqsecurityawareness118,[653]
faq_security_awareness_118,When is it normal to do a pia?,faqsecurityawareness118,[653]
faq_security_awareness_118,What circumstances require a pia?,faqsecurityawareness118,[653]
faq_security_awareness_118,When is a pia necessary?,faqsecurityawareness118,[653]
faq_security_awareness_118,When is a pia required?,faqsecurityawareness118,[653]
